LC;family;predator;detail;resource_abundance;E/N ;obs_broad;taxon;resource;FO;PO;Pbiomass;obsPO;obs_FO.PO;siteID;country;site;obs_site;lat;long;n_sample;method;year_start_sampling;year_end_sampling;sampling_period_months;season;ref;other references;
LC;Felidae;Leopardus pardalis;;;;;class;Reptilia;0.17;NA;0.38;NA;;CR1_CNPw;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;12;scat;1993;1993;;wet;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;sp;Iguana iguana;0.17;NA;0.38;NA;;CR1_CNPw;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;12;scat;1993;1993;;wet;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;class;Aves;0.17;NA;0.213;NA;;CR1_CNPw;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;12;scat;1993;1993;;wet;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;sp;Penelope purpurascens;0.17;NA;0.213;NA;;CR1_CNPw;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;12;scat;1993;1993;;wet;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;PG;broad;Vertebrates;1;NA;1;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;class;Mammalia;0.286;NA;0.776;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;order;Primates;0.07;NA;0.049;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;sp;Alouatta palliata;0.07;NA;0.049;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;order;Edentata;0.286;NA;0.07;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;sp;Dasypus novemcinctus;0.07;NA;0.035;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;sp;Choloepus hoffmanni;0.218;NA;0.035;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;order;Rodentia;0.07;NA;0.031;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;sp;Dasyprocta punctata;0.07;NA;0.031;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;order;Carnivora;0.07;NA;0.078;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;sp;Leopardus pardalis;0.07;NA;0.078;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;order;Artiodactyla;0.143;NA;0.548;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;sp;Tayassu pecari;0.143;NA;0.548;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;class;Reptilia;0.214;NA;0.078;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;sp;Iguana iguana;0.143;NA;0.047;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;sp;Lepidochelys olivacea;0.07;NA;0.031;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;class;Aves;0.07;NA;0.031;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Panthera onca;;;;;sp;Crax rubra;0.07;NA;0.031;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;14;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;PG;broad;Vertebrates;1;NA;1;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;class;Mammalia;0.25;NA;0.933;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;order;Didelphimorphia;0.25;NA;0.04;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;sp;Didelphis marsupialis;0.25;NA;0.04;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;order;Primates;0.25;NA;0.137;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;sp;Alouatta palliata;0.25;NA;0.137;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;order;Rodentia;0.5;NA;0.096;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;sp;Coendou mexicanus;0.25;NA;0.088;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;sp;Proechimys semispinosus;0.25;NA;0.008;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;order;Artiodactyla;0.25;NA;0.66;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;sp;Mazama americana;0.25;NA;0.66;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;class;Reptilia;0.25;NA;0.066;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Puma concolor;;;;;sp;Iguana iguana;0.25;NA;0.066;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;4;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;PG;broad;Vertebrates;1;NA;1;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;class;Mammalia;0.82;NA;1;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;order;Didelphimorphia;0.182;NA;0.205;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;sp;Didelphis marsupialis;0.091;NA;0.195;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;genus;Marmosa sp;0.091;NA;0.01;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;order;Chiroptera;0.091;NA;0.002;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;genus;Lonchophylla sp;0.091;NA;0.002;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;order;Rodentia;0.82;NA;0.55;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;sp;Heteromys desmarestianus;0.272;NA;0.022;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;sp;Dasyprocta punctata;0.091;NA;0.39;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;sp;Proechimys semispinosus;0.27;NA;0.11;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;sp;Tylomys watsoni;0.091;NA;0.023;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;sp;Zygodontomys brevicauda;0.091;NA;0.005;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;order;Carnivora;0.091;NA;0.244;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;sp;Potos flavus;0.091;NA;0.244;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;PG;broad;Invertebrates;0.182;NA;NA;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;;class;Insecta;0.182;NA;NA;NA;;CR1_CNPd;Costa Rica;Corcovado National Park, Costa Rica ;;8.5;-83.58;11;scat;1994;1994;;dry;Chinchilla, 1997;;
LC;Felidae;Leopardus pardalis;;;;PG;broad;Vertebrates;0.553;0.867;1;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;class;Mammalia;0.553;0.8;0.939316440777843;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;order;Rodentia;0.107;0.532;0.318208603417796;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Dasyprocta azarae;0.107;0.08;0.226;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Cavia aperea;0.018;0.013;0.005;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Coendou prehensilis;0.018;0.013;0.041;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Sciurus aestuans;0.018;0.013;0.009;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;other;Rodentia n.i.;0.553;0.413;0.037;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;order;Didelphimorphia;0.125;0.133;0.124;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Didelphis aurita;0.125;0.093;0.124;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;other;Didelphidae n.i.;0.053;0.04;0.000;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;order;Cingulata;0.125;0.093;0.003;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Dasypus novemcinctus;0.125;0.093;0.003;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;order;Lagomorpha;0.053;0.04;0.028;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Sylvilagus brasiliensis;0.053;0.04;0.028;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;order;Artiodactyla;0.018;0.013;0.265;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;genus;Mazama sp;0.018;0.013;0.265;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;order;Carnivora;0.018;0.039;0.202;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Cerdocyon thous;0.018;0.013;0.071;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Procyon cancrivorus;0.018;0.013;0.118;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Galictis cuja;0.018;0.013;0.013;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;class;Aves;0.053;0.04;0.023;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;class;Reptilia;0.036;0.027;0.038;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;sp;Tupinambis teguixin;0.036;0.027;0.038;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;broad;Invertebrates;NA;0.107;NA;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;class;Insecta;NA;0.089;NA;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;;class;Gastropoda;NA;0.018;NA;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;PG;broad;Plants;0.036;0.027;NA;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;56;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;MA;broad;Vertebrates;0.52;0.954;1.000;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;class;Mammalia;0.52;0.803;0.988;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;order;Artiodactyla;0.52;0.443;0.909;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;genus;Tayassu sp;0.52;0.358;0.771;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;genus;Mazama sp;0.123;0.085;0.137;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;order;Rodentia;0.068;0.088;0.019;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Dasyprocta azarae;0.068;0.047;0.011;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Cuniculus paca;0.009;0.014;0.007;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Sciurus aestuans;0.019;0.027;0.001;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;order;Cingulata;0.123;0.085;0.020;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Dasypus novemcinctus;0.123;0.085;0.020;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;order;Lagomorpha;0.014;0.009;0.001;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Sylvilagus brasiliensis;0.014;0.009;0.001;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;order;Didelphimorphia;0.137;0.094;0.010;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Didelphis aurita;0.137;0.094;0.010;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;order;Carnivora;0.082;0.075;0.028;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Nasua nasua;0.082;0.057;0.022;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Eira barbara;0.014;0.009;0.004;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Leopardus wiedii;0.014;0.009;0.002;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;order;Primates;0.014;0.009;0.002;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Sapajus apella;0.014;0.009;0.002;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;class;Aves;0.123;0.085;0.004;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;class;Reptilia;0.082;0.066;0.007;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;sp;Tupinambis teguixin;0.082;0.057;0.006;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;;other;Snakes;0.014;0.009;0.001;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;PG;broad;Invertebrates;0.027;0.019;NA;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Panthera onca;;;;PG;broad;Plants;0.055;0.038;NA;Item;;BR32_INP;Brazil;Iguaçu National Park, PR, Brazil;;-25.45;-53.82;73;scat;1990;1994;;;Crawshaw, 1995;;
LC;Felidae;Leopardus pardalis;;;;PG;broad;Vertebrates;1;0.995;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;class;Mammalia;0.353;0.897;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;order;Rodentia;0.353;0.637;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;family;Myocastoridae;0.029;0.016;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;sp;Myocastor coypus;0.029;0.016;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;family;Echimyidae;0.029;0.032;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;sp;Kannabateomys amblyonyx;0.029;0.016;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;sp;Euryzygomatomys spinosus;0.029;0.016;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;family;Erethizontidae;0.353;0.197;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;sp;Sphiggurus villosus;0.353;0.197;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
LC;Felidae;Leopardus pardalis;;;;;family;Muridae;0.265;0.392;NA;Item;;BR33_PFI;Brazil;Parque Florestal do Itapetinga, Atibaia, SP, Brazil;;-23.17;-46.5;34;scat;1992;2000;;;Facure-Giaretta, 2002;;
